cds_code,status,charter,ed_type,level,pb_prv_bie,school,district,county,street,city,state,stacked,stack_cnt,grades_offered,grades_served,co_mtrs,water_year,pounds_chloropicrin.x,intersection_acres,crops_acres,pounds_chloropicrin.y,intersection_fraction,pounds_chloropicrin_intersection
50757396053169,Active,No,Traditional,Elementary,Public,Cunningham Elementary,Turlock Unified,Stanislaus,324 West Linwood Avenue,Turlock,CA,No,1,K-6,K-6,50M05S10E34,2019,6398.7,28.93422148517598,392.2199423316073,6398.7,0.07377039860128574,472.0346495300471
50757396115208,Active,No,Traditional,Elementary,Public,Dennis G. Earl Elementary,Turlock Unified,Stanislaus,4091 North Olive Avenue,Turlock,CA,No,1,K-6,K-6,50M05S10E12,2019,31.68,1.8648473368528478,107.17083509263301,31.68,0.01740069800931353,0.5512541129350526
50757396115208,Active,No,Traditional,Elementary,Public,Dennis G. Earl Elementary,Turlock Unified,Stanislaus,4091 North Olive Avenue,Turlock,CA,No,1,K-6,K-6,50M05S10E01,2019,1165.23,92.02222050032357,380.446976253252,1165.23,0.24187922692035585,281.84493158440625
50757396115208,Active,No,Traditional,Elementary,Public,Dennis G. Earl Elementary,Turlock Unified,Stanislaus,4091 North Olive Avenue,Turlock,CA,No,1,K-6,K-6,50M04S10E34,2019,1405.8,162.1115613260087,571.3048257318131,1405.8,0.2837566812399175,398.905142487076
50757395037700,Active,No,Traditional,High School,Public,Turlock High,Turlock Unified,Stanislaus,1600 East Canal Drive,Turlock,CA,No,1,9-12,9-12,50M05S11E19,2019,42.6888,4.3650988144863305,540.3608971114513,42.6888,0.008078117491144097,0.3448451419559521
50757395037700,Active,No,Traditional,High School,Public,Turlock High,Turlock Unified,Stanislaus,1600 East Canal Drive,Turlock,CA,No,1,9-12,9-12,50M05S10E24,2019,10.7613,189.87558494001405,350.1811873778496,10.7613,0.5422209752665441,5.8350025811358615
50757396053177,Active,No,Traditional,Elementary,Public,Julien Elementary,Turlock Unified,Stanislaus,1924 East Canal Drive,Turlock,CA,No,1,K-6,K-6,50M05S11E19,2019,42.6888,14.240323155108493,540.3608971114513,42.6888,0.02635335612038444,1.1249931487518674
50757396053177,Active,No,Traditional,Elementary,Public,Julien Elementary,Turlock Unified,Stanislaus,1924 East Canal Drive,Turlock,CA,No,1,K-6,K-6,50M05S10E24,2019,10.7613,181.13265115662202,350.1811873778496,10.7613,0.5172540892700148,5.566326430861411
50757396053177,Active,No,Traditional,Elementary,Public,Julien Elementary,Turlock Unified,Stanislaus,1924 East Canal Drive,Turlock,CA,No,1,K-6,K-6,50M05S10E12,2019,31.68,2.0439963443176907,107.17083509263301,31.68,0.019072318906080785,0.6042110629446392
50757395036884,Active,No,Continuation School,High School,Public,Roselawn High,Turlock Unified,Stanislaus,312 South Roselawn,Turlock,CA,No,1,9-12,11-12,50M05S11E19,2019,42.6888,538.4643109206966,540.3608971114513,42.6888,0.9964901490820429,42.538968676133514
50757395036884,Active,No,Continuation School,High School,Public,Roselawn High,Turlock Unified,Stanislaus,312 South Roselawn,Turlock,CA,No,1,9-12,11-12,50M05S10E24,2019,10.7613,96.16943200414869,350.1811873778496,10.7613,0.2746276369791983,2.955350389824247
50757395036884,Active,No,Continuation School,High School,Public,Roselawn High,Turlock Unified,Stanislaus,312 South Roselawn,Turlock,CA,No,1,9-12,11-12,24M05S11E20,2019,53.46,0.02259038719403347,41.04667302104513,53.46,5.503585438569187e-4,0.029422167754590875
50757390114561,Active,No,Traditional,Elementary,Public,Walnut Elementary Education Center,Turlock Unified,Stanislaus,4219 North Walnut Road,Turlock,CA,No,1,K-6,K-6,50M04S10E34,2019,1405.8,254.71704116077214,571.3048257318131,1405.8,0.445851373361834,626.7778606720663
50757396118814,Active,No,Traditional,Intermediate/Middle/Junior High,Public,Marvin A. Dutcher Middle,Turlock Unified,Stanislaus,1441 Colorado Avenue,Turlock,CA,No,1,6-8,6-8,50M05S10E12,2019,31.68,3.5914190957892322,107.17083509263301,31.68,0.03351116087399144,1.061633576488049
50757395030283,Active,No,Traditional,High School,Public,John H. Pitman High,Turlock Unified,Stanislaus,2525 West Christoffersen Parkway,Turlock,CA,No,1,9-12,9-12,50M04S10E34,2019,1405.8,78.83201589048052,571.3048257318131,1405.8,0.1379859093427062,193.98059135397637
50757390108175,Active,No,Traditional,Elementary,Public,Sandra Tovar Medeiros Elementary,Turlock Unified,Stanislaus,651 West Springer Drive,Turlock,CA,No,1,K-6,K-6,50M04S10E34,2019,1405.8,492.36215687136934,571.3048257318131,1405.8,0.8618204060164866,1211.5471267779767
50755720117770,Active,No,Traditional,Elementary,Public,Lucille Whitehead Intermediate,Waterford Unified,Stanislaus,119 North Reinway Avenue,Waterford,CA,Yes,2,4-6,4-6,50M03S11E31,2019,143.2035,15.752723154554857,466.80339357675535,143.2035,0.03374594823283922,4.832537897761391
50755720118513,Active,No,Traditional,Elementary,Public,Richard M. Moon Primary,Waterford Unified,Stanislaus,319 North Reinway Avenue,Waterford,CA,Yes,2,K-3,K-3,50M03S11E31,2019,143.2035,15.752723154554857,466.80339357675535,143.2035,0.03374594823283922,4.832537897761391
50755725030259,Active,No,Traditional,High School,Public,Waterford High,Waterford Unified,Stanislaus,121 South Reinway,Waterford,CA,Yes,2,9-12,9-12,50M03S11E31,2019,143.2035,81.2054572464857,466.80339357675535,143.2035,0.17396072600130588,24.911784825928006
50755720117689,Active,No,Continuation School,High School,Public,Sentinel High,Waterford Unified,Stanislaus,121 South Reinway Avenue,Waterford,CA,Yes,2,9-12,11-12,50M03S11E31,2019,143.2035,81.2054572464857,466.80339357675535,143.2035,0.17396072600130588,24.911784825928006
10101081030337,Active,No,Juvenile Court School,Intermediate/Middle/Junior High - High Combination,Public,Alice M. Worsley,Fresno County Office of Education,Fresno,3333 American Avenue,Fresno,CA,No,1,K-12,7-12,10M14S21E32,2019,4088.8777644,225.3313262663649,409.5498454089974,4088.8777644,0.5501926781130574,2249.670607672167
10101081030337,Active,No,Juvenile Court School,Intermediate/Middle/Junior High - High Combination,Public,Alice M. Worsley,Fresno County Office of Education,Fresno,3333 American Avenue,Fresno,CA,No,1,K-12,7-12,10M15S21E05,2019,321.71126400000003,250.42211457177405,259.63132566313124,321.71126400000003,0.9645296611730665,310.30005646147896
10621096005839,Active,No,Traditional,Elementary - Intermediate/Middle/Junior High Combination,Public,Clay Elementary,Clay Joint Elementary,Fresno,12449 South Smith Avenue,Kingsburg,CA,No,1,K-8,K-8,10M16S22E12,2019,2272.05,62.160758803618634,578.597234806219,2272.05,0.10743355665091835,244.09441238871904
10621096005839,Active,No,Traditional,Elementary - Intermediate/Middle/Junior High Combination,Public,Clay Elementary,Clay Joint Elementary,Fresno,12449 South Smith Avenue,Kingsburg,CA,No,1,K-8,K-8,54M16S23E17,2019,1995.84,143.66365116165275,382.1353318949404,1995.84,0.3759496680122472,750.3353854055634
10621096005839,Active,No,Traditional,Elementary - Intermediate/Middle/Junior High Combination,Public,Clay Elementary,Clay Joint Elementary,Fresno,12449 South Smith Avenue,Kingsburg,CA,No,1,K-8,K-8,10M16S23E18,2019,930.6,163.767588075692,323.86076480983513,930.6,0.5056728257029011,470.57913159911976
10621096005839,Active,No,Traditional,Elementary - Intermediate/Middle/Junior High Combination,Public,Clay Elementary,Clay Joint Elementary,Fresno,12449 South Smith Avenue,Kingsburg,CA,No,1,K-8,K-8,10M16S23E06,2019,752.4,245.43939587116213,557.1686226056219,752.4,0.44051187721834506,331.4411364190828
10621096005839,Active,No,Traditional,Elementary - Intermediate/Middle/Junior High Combination,Public,Clay Elementary,Clay Joint Elementary,Fresno,12449 South Smith Avenue,Kingsburg,CA,No,1,K-8,K-8,10M16S23E07,2019,99,534.031082181431,534.0310821814325,99,0.9999999999999972,98.99999999999973
10621580108977,Active,No,Community Day School,Intermediate/Middle/Junior High,Public,Fowler Academy Community Day (9-12),Fowler Unified,Fresno,975 East Adams Avenue,Fowler,CA,Yes,3,9-12,9-10,10M15S21E16,2019,0.7128,39.231325296415456,268.20064188039504,0.7128,0.14627603059171945,0.10426555460577762
10621580126250,Active,No,Community Day School,Intermediate/Middle/Junior High,Public,Fowler Academy Community Day,Fowler Unified,Fresno,975 East Adams Avenue,Fowler,CA,Yes,3,K-8,8,10M15S21E16,2019,0.7128,39.231325296415456,268.20064188039504,0.7128,0.14627603059171945,0.10426555460577762
10621581031954,Active,No,Continuation School,High School,Public,Fowler Academy Continuation,Fowler Unified,Fresno,975 E. Adams Avenue,Fowler,CA,No,1,7-12,11-12,10M15S21E16,2019,0.7128,22.359865796131295,268.20064188039504,0.7128,0.08336991902540916,0.05942607828131165
10621581032150,Active,No,Traditional,High School,Public,Fowler High,Fowler Unified,Fresno,701 East Main Street,Fowler,CA,No,1,9-12,9-12,10M15S21E16,2019,0.7128,19.111242349618315,268.20064188039504,0.7128,0.07125725805735035,0.05079217354327933
10621586006027,Active,No,Traditional,Elementary,Public,Fremont Elementary,Fowler Unified,Fresno,306 East Tuolumne Street,Fowler,CA,No,1,3-5,3-5,10M15S21E16,2019,0.7128,153.12164880177548,268.20064188039504,0.7128,0.5709220072264427,0.4069532067510084
10621586006043,Active,No,Traditional,Elementary,Public,Malaga Elementary,Fowler Unified,Fresno,3910 South Ward Avenue,Fresno,CA,No,1,K-5,K-5,10M14S21E32,2019,4088.8777644,28.557986679353846,409.5498454089974,4088.8777644,0.06973018546944972,285.11820487352094
10621586006043,Active,No,Traditional,Elementary,Public,Malaga Elementary,Fowler Unified,Fresno,3910 South Ward Avenue,Fresno,CA,No,1,K-5,K-5,10M14S21E29,2019,1072.37088,76.05905244617682,448.25019642690444,1072.37088,0.1696799087930342,181.95979311070582
10621586006043,Active,No,Traditional,Elementary,Public,Malaga Elementary,Fowler Unified,Fresno,3910 South Ward Avenue,Fresno,CA,No,1,K-5,K-5,10M14S21E19,2019,1602.1149308,1.847814855159327,188.3700046933172,1602.1149308,0.009809496252695489,15.715940410070091
10621586006050,Active,No,Traditional,Elementary,Public,Marshall Elementary,Fowler Unified,Fresno,142 North Armstrong Avenue,Fowler,CA,Yes,3,K-2,K-2,10M15S21E16,2019,0.7128,39.231325296415456,268.20064188039504,0.7128,0.14627603059171945,0.10426555460577762
10621586115190,Active,No,Traditional,Intermediate/Middle/Junior High,Public,John Sutter Middle,Fowler Unified,Fresno,701 East Walter,Fowler,CA,No,1,6-8,6-8,10M15S21E16,2019,0.7128,17.53306743917732,268.20064188039504,0.7128,0.06537295107219113,0.046597839524257834
10621661031897,Active,No,Traditional,High School,Public,Edison High,Fresno Unified,Fresno,540 East California Avenue,Fresno,CA,No,1,9-12,9-12,10M14S20E20,2019,865.0458432,40.4850774422618,435.34966525650566,865.0458432,0.09299439203291499,80.44441226898431
10621666006076,Active,No,Traditional,Elementary,Public,Aynesworth Elementary,Fresno Unified,Fresno,4765 East Burns Avenue,Fresno,CA,No,1,K-6,K-6,10M14S21E19,2019,1602.1149308,41.86613304892085,188.3700046933172,1602.1149308,0.2222547752073509,356.0776938012945
10621666088546,Active,No,Traditional,Elementary,Public,King Elementary,Fresno Unified,Fresno,1001 East Florence Avenue,Fresno,CA,No,1,K-6,K-6,10M14S20E20,2019,865.0458432,1.241256171322565,435.34966525650566,865.0458432,0.002851170611538712,2.466393285765565
10621666103840,Active,No,Traditional,Intermediate/Middle/Junior High,Public,Edison Computech,Fresno Unified,Fresno,555 East Belgravia,Fresno,CA,No,1,7-8,7-8,10M14S20E20,2019,865.0458432,77.82279957194721,435.34966525650566,865.0458432,0.17875929576308378,154.634985733215
10621666111249,Active,No,Traditional,Elementary,Public,Edith B. Storey Elementary,Fresno Unified,Fresno,5250 East Church Avenue,Fresno,CA,No,1,K-6,K-6,10M14S21E19,2019,1602.1149308,74.97053793319081,188.3700046933172,1602.1149308,0.3979961568469958,637.6355852855905
10621666112882,Active,No,Traditional,Intermediate/Middle/Junior High,Public,Elizabeth Terronez Middle,Fresno Unified,Fresno,2300 South Willow,Fresno,CA,No,1,6-8,7-8,10M14S21E19,2019,1602.1149308,65.63725073861266,188.3700046933172,1602.1149308,0.3484485273835175,558.2545883364061
10622400113142,Active,Yes,Traditional,Elementary,Public,Ronald W. Reagan Elementary,Kingsburg Elementary Charter,Fresno,1180 Diane Avenue,Kingsburg,CA,No,1,4-6,4-6,10M16S22E22,2019,193.0267584,119.99724916063839,246.83511743073652,193.0267584,0.48614334301240736,93.83867361942428
10622400114587,Active,Yes,Community Day School,Intermediate/Middle/Junior High,Public,Island Community Day,Kingsburg Elementary Charter,Fresno,1776 Sixth Avenue Drive,Kingsburg,CA,No,1,4-8,7,10M16S22E22,2019,193.0267584,232.82623833135986,246.83511743073652,193.0267584,0.9432460046804011,182.07171865720906
10622406006704,Active,Yes,Traditional,Elementary,Public,Lincoln Elementary,Kingsburg Elementary Charter,Fresno,1900 Mariposa Street,Kingsburg,CA,No,1,2-3,2-3,10M16S22E22,2019,193.0267584,1.036832294692938,246.83511743073652,193.0267584,0.0042005056066784325,0.8108099808981633
10622406006712,Active,Yes,Traditional,Elementary,Public,Roosevelt Elementary,Kingsburg Elementary Charter,Fresno,1185 Tenth Street,Kingsburg,CA,No,1,1,1,10M16S22E22,2019,193.0267584,88.25544851225078,246.83511743073652,193.0267584,0.35754818613690903,69.01636734180737
10622406006720,Active,Yes,Traditional,Elementary,Public,Washington Elementary,Kingsburg Elementary Charter,Fresno,1501 Ellis Street,Kingsburg,CA,No,1,K,K,10M16S22E22,2019,193.0267584,126.78801920386127,246.83511743073652,193.0267584,0.5136547040938726,99.14910246815144
10622406108328,Active,Yes,Traditional,Intermediate/Middle/Junior High,Public,Rafer Johnson Junior High,Kingsburg Elementary Charter,Fresno,1300 Stroud Avenue,Kingsburg,CA,No,1,7-8,7-8,10M16S22E22,2019,193.0267584,233.4245747816789,246.83511743073652,193.0267584,0.9456700375998132,182.53962187389806
10622571033695,Active,No,Traditional,High School,Public,Kingsburg High,Kingsburg Joint Union High,Fresno,1900 18th Avenue,Kingsburg,CA,No,1,9-12,9-12,10M16S22E22,2019,193.0267584,58.516006875980665,246.83511743073652,193.0267584,0.23706516108835538,45.759919574459055
10622571033729,Active,No,Continuation School,High School,Public,Oasis Continuation High,Kingsburg Joint Union High,Fresno,2311 Sierra Street,Kingsburg,CA,No,1,9-12,10-12,10M16S22E22,2019,193.0267584,15.688307836251923,246.83511743073652,193.0267584,0.06355784379284751,12.268364558226917
10622656088959,Active,No,Traditional,Elementary,Public,Great Western Elementary,Kings Canyon Joint Unified,Fresno,5051 South Frankwood Avenue,Reedley,CA,No,1,P-5,K-5,10M14S23E34,2019,1168.2,302.6409775486321,342.8225774499612,1168.2,0.8827918505245063,1031.2774397827282
10622811033950,Active,No,Traditional,High School,Public,Laton High,Laton Joint Unified,Fresno,6449 DeWoody,Laton,CA,No,1,9-12,9-12,10M17S21E14,2019,1980,13.28080482673776,618.5948641657691,1980,0.021469309876421497,42.509233555314566
10623316007009,Active,No,Traditional,Elementary - Intermediate/Middle/Junior High Combination,Public,Orange Center Elementary,Orange Center,Fresno,3530 South Cherry Avenue,Fresno,CA,No,1,K-8,K-8,10M14S20E35,2019,965.133792,77.14547040235352,352.9831775694387,965.133792,0.21855282434012738,210.93271610769702
10623316007009,Active,No,Traditional,Elementary - Intermediate/Middle/Junior High Combination,Public,Orange Center Elementary,Orange Center,Fresno,3530 South Cherry Avenue,Fresno,CA,No,1,K-8,K-8,10M14S20E34,2019,5118.7836672,325.0855833565315,389.74067215201296,5118.7836672,0.8341074118888376,4269.615396667045
10623640107409,Active,No,Traditional,Elementary,Public,S Ben Benavidez Elementary,Parlier Unified,Fresno,13900 Tuolumne Street,Parlier,CA,No,1,K-6,K-6,10M15S22E23,2019,15.84,56.477359590284955,56.4773595902859,15.84,0.9999999999999832,15.839999999999735
10623640126870,Active,No,Continuation School,High School,Public,San Joaquin Valley High,Parlier Unified,Fresno,900 Newmark Avenue,Parlier,CA,Yes,3,9-12,9-12,10M15S22E23,2019,15.84,1.3659151290486986,56.4773595902859,15.84,0.02418518037949557,0.38309325721120985
10623641034990,Active,No,Traditional,High School,Public,Parlier High,Parlier Unified,Fresno,603 Third Street,Parlier,CA,Yes,3,9-12,9-12,10M15S22E23,2019,15.84,1.3659151290486986,56.4773595902859,15.84,0.02418518037949557,0.38309325721120985
10623646007033,Active,No,Traditional,Elementary,Public,Mathew J Brletic Elementary,Parlier Unified,Fresno,601 Third Street,Parlier,CA,Yes,3,K-6,K-6,10M15S22E23,2019,15.84,1.3659151290486986,56.4773595902859,15.84,0.02418518037949557,0.38309325721120985
10623646007041,Active,No,Traditional,Elementary,Public,John C Martinez Elementary,Parlier Unified,Fresno,13174 East Parlier Avenue,Parlier,CA,No,1,K-6,K-6,10M15S22E23,2019,15.84,56.477359590284955,56.4773595902859,15.84,0.9999999999999832,15.839999999999735
10623646007058,Active,No,Traditional,Elementary,Public,Cesar E Chavez Elementary,Parlier Unified,Fresno,500 Tuolumne Street,Parlier,CA,No,1,K-6,K-6,10M15S22E23,2019,15.84,1.1635327085283105,56.4773595902859,15.84,0.0206017547025771,0.32633179448882127
10623646115224,Active,No,Traditional,Intermediate/Middle/Junior High,Public,Parlier Junior High,Parlier Unified,Fresno,1200 East Parlier Avenue,Parlier,CA,No,1,7-8,7-8,10M15S22E23,2019,15.84,56.477359590284955,56.4773595902859,15.84,0.9999999999999832,15.839999999999735
10624140113043,Active,No,Traditional,Elementary,Public,Ronald W. Reagan Elementary,Sanger Unified,Fresno,1586 South Indianola,Sanger,CA,No,1,K-6,K-6,10M14S22E09,2019,1151.0114112,162.18363515905577,446.3430948011193,1151.0114112,0.36336091461507036,418.2325591060149
10624140113043,Active,No,Traditional,Elementary,Public,Ronald W. Reagan Elementary,Sanger Unified,Fresno,1586 South Indianola,Sanger,CA,No,1,K-6,K-6,10M14S22E08,2019,672.0190848,30.920660479291254,444.9800797422234,672.0190848,0.06948774088315048,46.697088033114326
10624140123463,Active,No,Traditional,Elementary,Public,Sequoia Elementary,Sanger Unified,Fresno,1820 South Armstrong Avenue,Fresno,CA,No,1,P-6,K-6,10M14S21E22,2019,1129.5639936,355.08158253870283,447.04379706086763,1129.5639936,0.7942881321096966,897.1992745749133
10624140123463,Active,No,Traditional,Elementary,Public,Sequoia Elementary,Sanger Unified,Fresno,1820 South Armstrong Avenue,Fresno,CA,No,1,P-6,K-6,10M14S21E15,2019,193.0267584,159.16643977045075,159.16643977045123,193.0267584,0.999999999999997,193.02675839999944
10624140123463,Active,No,Traditional,Elementary,Public,Sequoia Elementary,Sanger Unified,Fresno,1820 South Armstrong Avenue,Fresno,CA,No,1,P-6,K-6,10M14S21E14,2019,65.34,286.45397702910145,439.5191062127341,65.34,0.651744083431161,42.58495841139206
