cds_code,status,charter,ed_type,level,pb_prv_bie,school,district,county,street,city,state,stacked,stack_cnt,grades_offered,grades_served,pounds_13d_intersection
51713996053284,Active,No,Traditional,Elementary,Public,Luther Elementary,Live Oak Unified,Sutter,10123 Connecticut Avenue,Live Oak,CA,No,1,K-5,K-5,1534.0601711690636
10624301030758,Active,No,Alternative School of Choice,Elementary - High Combination,Public,Selma Independent,Selma Unified,Fresno,2269 Sylvia Street,Selma,CA,Yes,2,7-12,5-12,1507.3759220759782
10624301036607,Active,No,Continuation School,Intermediate/Middle/Junior High - High Combination,Public,Heartland High (Continuation),Selma Unified,Fresno,2269 Sylvia Street,Selma,CA,Yes,2,7-12,8-12,1507.3759220759782
16639176118798,Active,No,Traditional,Elementary,Public,Joseph M. Simas,Hanford Elementary,Kings,1875 Fitzgerald,Hanford,CA,No,1,K-6,K-6,1505.5821092147744
54719930124776,Active,Yes,Traditional,Intermediate/Middle/Junior High - High Combination,Public,Loma Vista Charter,Lindsay Unified,Tulare,290 North Harvard,Lindsay,CA,Yes,3,K-12,8-12,1461.44674935611
54719935430194,Active,No,Continuation School,High School,Public,John J. Cairns Continuation,Lindsay Unified,Tulare,290 North Harvard Avenue,Lindsay,CA,Yes,3,9-12,10-12,1461.44674935611
54719935430236,Active,No,Community Day School,Intermediate/Middle/Junior High - High Combination,Public,Lindsay Community Day,Lindsay Unified,Tulare,270 North Harvard,Lindsay,CA,Yes,3,7-12,7-12,1461.44674935611
50710430109090,Active,No,Traditional,Elementary,Public,Sinclear Elementary,Ceres Unified,Stanislaus,1211 Hackett Road,Ceres,CA,No,1,K-6,K-6,1428.157140263223
50757395037700,Active,No,Traditional,High School,Public,Turlock High,Turlock Unified,Stanislaus,1600 East Canal Drive,Turlock,CA,No,1,9-12,9-12,1426.7180445140793
10622656006845,Active,No,Traditional,Elementary,Public,Sheridan Elementary,Kings Canyon Joint Unified,Fresno,1001 Ninth Street,Orange Cove,CA,No,1,K-5,K-5,1425.5274115270943
52715715235106,Active,No,Traditional,High School,Public,Los Molinos High,Los Molinos Unified,Tehama,7900 Sherwood Boulevard,Los Molinos,CA,No,1,9-12,9-12,1424.492974756356
27660926058713,Active,No,Traditional,Intermediate/Middle/Junior High,Public,Los Arboles Middle,Monterey Peninsula Unified,Monterey,294 Hillcrest Avenue,Marina,CA,No,1,6-8,6-8,1422.6174071708024
50712176052948,Active,No,Traditional,Elementary,Public,Las Palmas Elementary,Patterson Joint Unified,Stanislaus,624 West Las Palmas Avenue,Patterson,CA,No,1,K-5,K-5,1419.868334197594
15633620136713,Active,No,Traditional,Elementary - Intermediate/Middle/Junior High Combination,Public,Dolores S. Whitley Elementary,Panama-Buena Vista Union,Kern,2923 McKee Road,Bakersfield,CA,No,1,K-6,K-8,1402.2599174677175
30667466030886,Active,No,Traditional,Elementary,Public,Sequoia Elementary,Westminster,Orange,5900 Iroquois Road,Westminster,CA,No,1,K-6,K-6,1393.0915476681284
48705406051148,Active,No,Traditional,Elementary - Intermediate/Middle/Junior High Combination,Public,E. Ruth Sheldon Academy of Innovative Learning,Fairfield-Suisun Unified,Solano,1901 Woolner Avenue,Fairfield,CA,No,1,K-8,K-8,1384.5082566903216
50712330121525,Active,Yes,Traditional,Intermediate/Middle/Junior High,Public,Roberts Ferry Charter School Academy,Roberts Ferry Union Elementary,Stanislaus,101 Roberts Ferry Road,Waterford,CA,Yes,2,K-8,6-8,1321.302435292527
50712336053011,Active,No,Traditional,Elementary,Public,Roberts Ferry Union Elementary,Roberts Ferry Union Elementary,Stanislaus,101 Roberts Ferry Road,Waterford,CA,Yes,2,K-8,K-5,1321.302435292527
56725460115105,Active,Yes,Traditional,Elementary - High Combination,Public,Camarillo Academy of Progressive Education,Oxnard Union High,Ventura,777 Aileen Street,Camarillo,CA,No,1,K-12,K-12,1317.5279393948754
57727026095368,Active,No,Traditional,Intermediate/Middle/Junior High,Public,Winters Middle,Winters Joint Unified,Yolo,425 Anderson Avenue,Winters,CA,No,1,6-8,6-9,1313.2386483651371
15635291530385,Active,No,Traditional,High School,Public,Ridgeview High,Kern High,Kern,8501 Stine Road,Bakersfield,CA,No,1,9-12,9-12,1281.0682534235748
06616146003511,Active,No,Traditional,Elementary,Public,Arbuckle Elementary,Pierce Joint Unified,Colusa,701 Hall Street,Arbuckle,CA,No,1,K-5,K-5,1279.02488514692
17769766108773,Active,No,Traditional,Intermediate/Middle/Junior High,Public,Upper Lake Middle,Upper Lake Unified,Lake,725 Old Lucerne Road,Upper Lake,CA,No,1,6-8,6-8,1267.3412766412478
13631316008502,Active,No,Traditional,Elementary - Intermediate/Middle/Junior High Combination,Public,Heber Elementary,Heber Elementary,Imperial,1052 Heber Avenue,Heber,CA,No,1,4-8,4-8,1250.534738798613
15635290100198,Active,No,Traditional,High School,Public,Golden Valley High,Kern High,Kern,801 Hosking Avenue,Bakersfield,CA,No,1,9-12,9-12,1240.3164772775476
27661592733178,Active,No,Traditional,High School,Public,North Salinas High,Salinas Union High,Monterey,55 Kip Drive,Salinas,CA,No,1,9-12,9-12,1226.59620757192
04614240110551,Active,Yes,Traditional,Elementary - Intermediate/Middle/Junior High Combination,Public,Nord Country,Chico Unified,Butte,5554 California Street,Chico,CA,No,1,K-8,K-8,1211.8517173038902
39685026041784,Active,No,Traditional,Elementary,Public,Collegeville Elementary,Escalon Unified,San Joaquin,6701 South Jack Tone Road,Stockton,CA,No,1,K-5,K-5,1194.7692951812546
48705326120240,Active,No,Traditional,Elementary,Public,Gretchen Higgins Elementary,Dixon Unified,Solano,1525 Pembroke Way,Dixon,CA,No,1,K-5,K-5,1190.3175894078374
54719936054142,Active,No,Traditional,Elementary - Intermediate/Middle/Junior High Combination,Public,Jefferson Elementary,Lindsay Unified,Tulare,333 North Westwood Avenue,Lindsay,CA,No,1,K-8,K-8,1167.8018684221863
54768366054043,Active,No,Traditional,Elementary,Public,Lincoln Elementary,Exeter Unified,Tulare,333 South D Street,Exeter,CA,No,1,K-5,K-5,1151.977144075197
54768365431598,Active,No,Traditional,High School,Public,Exeter Union High,Exeter Unified,Tulare,505 Rocky Hill Drive,Exeter,CA,Yes,2,9-12,9-12,1135.3557692833047
54768365430087,Active,No,Alternative School of Choice,High School,Public,Exeter Independent Study (Alternative),Exeter Unified,Tulare,505 Rocky Hill Drive,Exeter,CA,Yes,2,K-12,9-12,1135.3557692833044
10621666006076,Active,No,Traditional,Elementary,Public,Aynesworth Elementary,Fresno Unified,Fresno,4765 East Burns Avenue,Fresno,CA,No,1,K-6,K-6,1131.89708690715
10767786006605,Active,No,Traditional,Elementary,Public,West Fresno Elementary,Washington Unified,Fresno,2910 South Ivy Street,Fresno,CA,No,1,K-5,K-5,1127.5914413412436
04755076003156,Active,No,Traditional,Elementary,Public,McKinley Elementary,Gridley Unified,Butte,1045 Sycamore Street,Gridley,CA,No,1,K-1,K-2,1122.477563867009
13630990118364,Active,No,Community Day School,Intermediate/Middle/Junior High - High Combination,Public,Calexico Community Day,Calexico Unified,Imperial,1391 Kloke Road,Calexico,CA,Yes,2,6-12,8-11,1116.9322862727558
13630996106975,Active,No,Traditional,Elementary,Public,Blanche Charles Elementary,Calexico Unified,Imperial,1201 Kloke Road,Calexico,CA,Yes,2,K-6,K-6,1113.3434986080388
13630811330141,Active,No,Community Day School,High School,Public,Renaissance,Brawley Union High,Imperial,104 Magnolia Avenue,Brawley,CA,Yes,2,9-12,10-11,1105.568251946593
13630811331354,Active,No,Continuation School,High School,Public,Desert Valley High (Continuation),Brawley Union High,Imperial,104 West Magnolia Street,Brawley,CA,Yes,2,9-12,10-12,1105.568251946593
39685936042337,Active,No,Traditional,Elementary - Intermediate/Middle/Junior High Combination,Public,Lathrop Elementary,Manteca Unified,San Joaquin,15851 South Fifth Street,Lathrop,CA,No,1,K-8,K-8,1095.1889944780128
10767786006613,Active,No,Traditional,Intermediate/Middle/Junior High,Public,West Fresno Middle,Washington Unified,Fresno,2888 South Ivy Street,Fresno,CA,No,1,6-8,6-8,1091.9298214537168
27102722730265,Active,No,County Community School,Intermediate/Middle/Junior High - High Combination,Public,Salinas Community,Monterey County Office of Education,Monterey,1420 Natividad Road,Salinas,CA,Yes,2,7-12,8-12,1056.8990440304603
27102722730117,Active,No,Juvenile Court School,High School,Public,"Wellington M. Smith, Jr.",Monterey County Office of Education,Monterey,1420 Natividad Road,Salinas,CA,Yes,2,4-12,9-12,1056.8989194090304
04755076003164,Active,No,Traditional,Intermediate/Middle/Junior High,Public,Sycamore Middle,Gridley Unified,Butte,1125 Sycamore Street,Gridley,CA,No,1,6-8,5-8,1030.3738601520708
43694840114496,Active,No,Traditional,High School,Public,Dr. TJ Owens Gilroy Early College Academy,Gilroy Unified,Santa Clara,"5055 Santa Teresa Boulevard, PB17",Gilroy,CA,No,1,9-12,9-12,1018.3674830441978
39686760111344,Active,No,Traditional,Elementary - Intermediate/Middle/Junior High Combination,Public,Wilhelmina Henry Elementary,Stockton Unified,San Joaquin,1107 South Wagner Avenue,Stockton,CA,No,1,K-8,K-8,1009.431554630474
39686766115422,Active,No,Traditional,Elementary - Intermediate/Middle/Junior High Combination,Public,Rio Calaveras Elementary,Stockton Unified,San Joaquin,1819 East Bianchi Road,Stockton,CA,No,1,K-8,K-8,1002.4227219683837
24753172431203,Active,No,Traditional,High School,Public,Dos Palos High,Dos Palos Oro Loma Joint Unified,Merced,1701 East Blossom Street,Dos Palos,CA,No,1,9-12,9-12,995.471697155805
15101570119669,Active,Yes,Traditional,Elementary - High Combination,Public,Wonderful College Prep Academy,Kern County Office of Education,Kern,2070 Veneto Street,Delano,CA,No,1,K-12,K-12,972.6329806886952
49707060129981,Active,No,Traditional,Intermediate/Middle/Junior High - High Combination,Public,Geyserville New Tech Academy,Geyserville Unified,Sonoma,1300 Moody Lane,Geyserville,CA,Yes,2,6-12,6-12,968.738164919568
49707064930053,Active,No,Continuation School,High School,Public,Buena Vista High,Geyserville Unified,Sonoma,1300 Moody Lane,Geyserville,CA,Yes,2,9-12,10-12,968.738164919568
56725465632849,Active,No,Traditional,High School,Public,Hueneme High,Oxnard Union High,Ventura,500 West Bard Road,Oxnard,CA,No,1,9-12,9-12,960.5082125392142
15633706009278,Active,No,Traditional,Elementary - Intermediate/Middle/Junior High Combination,Public,Buttonwillow Elementary,Buttonwillow Union Elementary,Kern,42600 Hwy 58,Buttonwillow,CA,No,1,P-8,K-8,955.7703158391594
13630996111587,Active,No,Traditional,Intermediate/Middle/Junior High,Public,William Moreno Junior High,Calexico Unified,Imperial,1202 Kloke Road,Calexico,CA,No,1,7-8,7-8,940.4042915378069
54767945436258,Active,No,Continuation School,High School,Public,Bravo Lake High,Woodlake Unified,Tulare,1435 N. Irma Street,Visalia,CA,Yes,2,9-12,11-12,933.6206788146122
54767946094569,Active,No,Traditional,Elementary,Public,Francis J. White Learning Center,Woodlake Unified,Tulare,700 North Cypress Street,Woodlake,CA,Yes,2,K-2,K-2,933.6206788146122
15636936009914,Active,No,Traditional,Elementary,Public,Norris Elementary,Norris Elementary,Kern,7110 Old Farm Road,Bakersfield,CA,No,1,K-6,K-6,926.4168509083352
39685026041800,Active,No,Traditional,Elementary,Public,Farmington Elementary,Escalon Unified,San Joaquin,25233 East Highway 4,Farmington,CA,No,1,K-5,K-5,919.5900904433925
58727516056816,Active,No,Traditional,Elementary - Intermediate/Middle/Junior High Combination,Public,Bear River,Wheatland,Yuba,100 Wheatland Park Drive,Wheatland,CA,Yes,2,4-8,4-8,887.2978640321346
58727690123570,Active,No,Community Day School,High School,Public,Wheatland Community Day High,Wheatland Union High,Yuba,1010 Wheatland Road,Wheatland,CA,Yes,2,7-12,9-11,887.2978640321346
44697996049696,Active,No,Traditional,Elementary,Public,Freedom Elementary,Pajaro Valley Unified,Santa Cruz,25 Holly Drive,Freedom,CA,No,1,K-5,K-5,885.6631101625776
54722566092795,Active,No,Traditional,Elementary,Public,Linwood Elementary,Visalia Unified,Tulare,3129 South Linwood Street,Visalia,CA,Yes,2,K-6,K-6,854.9073398304294
54722566112049,Active,No,Traditional,Intermediate/Middle/Junior High,Public,La Joya Middle,Visalia Unified,Tulare,4711 West La Vida,Visalia,CA,Yes,2,7-8,7-8,854.9073398304294
13630736008296,Active,No,Traditional,Elementary,Public,Myron D. Witter Elementary,Brawley Elementary,Imperial,150 K Street,Brawley,CA,No,1,K-6,K-6,851.9321375411346
15634121531656,Active,No,Continuation School,High School,Public,Valley High,Delano Joint Union High,Kern,1927 Randolph Street,Delano,CA,Yes,2,9-12,9-12,847.7349852446501
15634121531672,Active,No,Traditional,High School,Public,Delano High,Delano Joint Union High,Kern,1331 Cecil Avenue,Delano,CA,Yes,2,9-12,9-12,847.7349852446501
42691386045280,Active,No,Traditional,Intermediate/Middle/Junior High,Public,Jonata Middle,Buellton Union Elementary,Santa Barbara,301 Second Street,Buellton,CA,No,1,6-8,6-8,828.4360655543928
34674136033641,Active,No,Traditional,Elementary,Public,Bates Elementary,River Delta Joint Unified,Sacramento,180 Primasing Avenue,Courtland,CA,No,1,K-6,K-6,817.4795032048467
11765626007447,Active,No,Traditional,Elementary - Intermediate/Middle/Junior High Combination,Public,Hamilton Elementary,Hamilton Unified,Glenn,277 Capay Avenue,Hamilton City,CA,No,1,K-8,K-8,812.3503614706125
50711676052633,Active,No,Traditional,Elementary,Public,Bret Harte Elementary,Modesto City Elementary,Stanislaus,909 Glenn Avenue,Modesto,CA,No,1,K-6,K-6,798.0442360872024
16639746010532,Active,No,Traditional,Elementary,Public,Meadow Lane Elementary,Lemoore Union Elementary,Kings,325 Meadow Lane,Lemoore,CA,No,1,K-6,K-6,793.5661839431731
33672156032577,Active,No,Traditional,Elementary,Public,Emerson Elementary,Riverside Unified,Riverside,4660 Ottawa Avenue,Riverside,CA,No,1,P-6,K-6,789.0421162166267
39685850139261,Active,No,Alternative School of Choice,Intermediate/Middle/Junior High,Public,Valley Robotics Academy,Lodi Unified,San Joaquin,13451 North Extension Road,Lodi,CA,Yes,4,K-12,7-9,774.7231379593946
39685850122879,Active,No,Community Day School,High School,Public,Walter J. Katnich Community Day,Lodi Unified,San Joaquin,13451 North Extension Road,Lodi,CA,Yes,4,7-12,9-12,774.7231101365893
39685850132837,Active,No,Alternative School of Choice,Intermediate/Middle/Junior High,Public,Henderson,Lodi Unified,San Joaquin,13451 North Extension Road,Lodi,CA,Yes,4,7-8,7-8,774.7231101365893
39685853930344,Active,No,Alternative School of Choice,Elementary - High Combination,Public,Independence,Lodi Unified,San Joaquin,13451 North Extension Road,Lodi,CA,Yes,4,K-12,2-12,774.7231101365893
44697990102673,Active,No,Traditional,Elementary,Public,Landmark Elementary,Pajaro Valley Unified,Santa Cruz,235 Ohlone Parkway,Watsonville,CA,Yes,2,K-5,K-5,774.4174045605167
44697994430203,Active,No,Community Day School,High School,Public,New School Community Day,Pajaro Valley Unified,Santa Cruz,165 Harkins Slough Road,Watsonville,CA,Yes,2,9-12,9-12,774.4174045605167
54719930123661,Active,No,Traditional,Elementary - Intermediate/Middle/Junior High Combination,Public,Reagan Elementary,Lindsay Unified,Tulare,340 North Harvard,Lindsay,CA,No,1,K-8,K-8,754.2667915877358
34322763931250,Active,No,Youth Authority School,High School,Public,Johanna Boss High,California Education Authority (CEA) Headquarters,San Joaquin,7650 South Newcastle Road,Stockton,CA,Yes,2,8-12,9-12,753.3260643306172
34322763990025,Active,No,Youth Authority School,High School,Public,N.A. Chaderjian High,California Education Authority (CEA) Headquarters,San Joaquin,7650 South Newcastle Road,Stockton,CA,Yes,2,9-12,9-12,753.3260643306172
48705326110282,Active,No,Traditional,Elementary,Public,Tremont Elementary,Dixon Unified,Solano,355 Pheasant Run Drive,Dixon,CA,No,1,K-5,K-5,749.5983715353104
42750106045389,Active,No,Traditional,Elementary - Intermediate/Middle/Junior High Combination,Public,Cuyama Elementary,Cuyama Joint Unified,Santa Barbara,2300 Highway 166,New Cuyama,CA,No,1,K-8,K-8,749.2418124302634
50712175036256,Active,No,Traditional,High School,Public,Patterson High,Patterson Joint Unified,Stanislaus,200 North Seventh Street,Patterson,CA,No,1,9-12,9-12,725.6886545633884
44697996049787,Active,No,Traditional,Intermediate/Middle/Junior High - High Combination,Public,Rolling Hills Middle,Pajaro Valley Unified,Santa Cruz,130 Herman Avenue,Watsonville,CA,No,1,6-8,6-12,712.6286134941382
50711676052799,Active,No,Traditional,Elementary,Public,Robertson Road Elementary,Modesto City Elementary,Stanislaus,1821 Robertson Road,Modesto,CA,Yes,2,K-6,K-6,712.5548803853142
50711676105670,Active,No,Traditional,Elementary,Public,Harriette Kirschen Elementary,Modesto City Elementary,Stanislaus,1900 Kirschen Drive,Modesto,CA,Yes,2,K-6,K-6,712.5548803853142
50712906111017,Active,No,Traditional,Intermediate/Middle/Junior High,Public,Elizabeth Ustach Middle,Sylvan Union Elementary,Stanislaus,2701 Kodiak Drive,Modesto,CA,No,1,6-8,6-8,700.3105654956006
58727286115935,Active,Yes,Traditional,Elementary - High Combination,Public,CORE Charter,Camptonville Elementary,Yuba,321 16th Street,Marysville,CA,No,1,K-12,K-12,698.4949293626074
56726526056097,Active,No,Traditional,Elementary,Public,Juanamaria Elementary,Ventura Unified,Ventura,100 South Crocker Avenue,Ventura,CA,No,1,K-5,K-5,691.5349405095025
54722316108385,Active,No,Traditional,Intermediate/Middle/Junior High,Public,Live Oak Middle,Tulare City,Tulare,980 North Laspina Street,Tulare,CA,No,1,7-8,7-8,682.9019597003735
39686766042519,Active,No,Traditional,Elementary - Intermediate/Middle/Junior High Combination,Public,August Elementary,Stockton Unified,San Joaquin,2101 Sutro Avenue,Stockton,CA,No,1,K-8,K-8,677.0058566901049
50710436112346,Active,No,Traditional,Intermediate/Middle/Junior High,Public,Blaker-Kinser Junior High,Ceres Unified,Stanislaus,1601 Kinser Road,Ceres,CA,No,1,7-8,7-8,658.6459595464261
37103710138404,Active,Yes,Traditional,Elementary - Intermediate/Middle/Junior High Combination,Public,Classical Academy Vista,San Diego County Office of Education,San Diego,4010 Mystra Way,Oceanside,CA,No,1,K-8,K-8,629.7767822304055
54718605430244,Active,No,Community Day School,High School,Public,Cutler-Orosi Community Day,Cutler-Orosi Joint Unified,Tulare,12724 Avenue 392,Cutler,CA,No,1,7-12,9-12,623.0745652166585
13631230118455,Active,Yes,Traditional,Elementary,Public,Ballington Academy for the Arts and Sciences,El Centro Elementary,Imperial,1525 West Main Street,El Centro,CA,No,1,K-6,K-6,611.150471582655
37768516037543,Active,No,Traditional,Elementary,Public,Bonsall Elementary,Bonsall Unified,San Diego,31555 Old River Road,Bonsall,CA,No,1,K-5,K-5,577.2039380721973
50755646052906,Active,No,Traditional,Intermediate/Middle/Junior High,Public,Oakdale Junior High,Oakdale Joint Unified,Stanislaus,400 Maag Avenue,Oakdale,CA,No,1,7-8,7-8,560.102344534341
33672153334406,Active,No,Traditional,High School,Public,John W. North High,Riverside Unified,Riverside,1550 West Third Street,Riverside,CA,No,1,9-12,9-12,551.4667071526062
54768365430319,Active,No,Community Day School,Elementary - High Combination,Public,Exeter Community Day,Exeter Unified,Tulare,711 W Chestnut,Exeter,CA,Yes,2,1-12,5-10,540.0262374887346
54768365431614,Active,No,Continuation School,High School,Public,Kaweah High,Exeter Unified,Tulare,1107 E Rocky Hill Drive,Exeter,CA,Yes,2,9-12,9-12,540.0262374887346
39685936042345,Active,No,Traditional,Elementary - Intermediate/Middle/Junior High Combination,Public,Lincoln Elementary,Manteca Unified,San Joaquin,750 East Yosemite Avenue,Manteca,CA,No,1,K-8,K-8,539.9611634738386
04614240120394,Active,Yes,Traditional,High School,Public,Inspire School of Arts and Sciences,Chico Unified,Butte,335 West Sacramento Avenue,Chico,CA,Yes,2,9-12,9-12,528.6416582459523
04614240431676,Active,No,Traditional,High School,Public,Chico High,Chico Unified,Butte,901 Esplanade,Chico,CA,Yes,2,9-12,9-12,528.6416582459523
10624306007298,Active,No,Traditional,Elementary,Public,James Garfield Elementary,Selma Unified,Fresno,2535 B Street,Selma,CA,No,1,K-6,K-6,521.3126579474499
30664496027478,Active,No,Traditional,Elementary,Public,Olinda Elementary,Brea-Olinda Unified,Orange,3145 East Birch Street,Brea,CA,No,1,K-6,K-6,509.91595200007293
30666476030035,Active,No,Traditional,Elementary,Public,Golden Elementary,Placentia-Yorba Linda Unified,Orange,740 East Golden Avenue,Placentia,CA,Yes,2,K-6,K-6,509.91595200007293
30666476089478,Active,No,Special Education School,Elementary - High Combination,Public,George Key,Placentia-Yorba Linda Unified,Orange,710 East Golden Avenue,Placentia,CA,Yes,2,K-Adult,K-12,509.91595200007293
37735510127423,Active,No,Traditional,High School,Public,Sage Creek High,Carlsbad Unified,San Diego,3900 Bobcat Boulevard,Carlsbad,CA,No,1,9-12,9-12,489.1445821781733
11765621130053,Active,No,Continuation School,High School,Public,Ella Barkley High,Hamilton Unified,Glenn,Highway 32 And Los Robles Street 300 Sixth Street,Hamilton City,CA,Yes,2,10-12,11-12,487.87527428156125
11765621133701,Active,No,Traditional,High School,Public,Hamilton High,Hamilton Unified,Glenn,620 Canal Street,Hamilton City,CA,Yes,2,9-12,9-12,487.87527428156125
50711676110068,Active,No,Traditional,Intermediate/Middle/Junior High,Public,Evelyn Hanshaw Middle,Modesto City Elementary,Stanislaus,1725 Las Vegas Street,Modesto,CA,No,1,7-8,7-8,482.53457055989315
37735516099352,Active,No,Traditional,Elementary,Public,Kelly Elementary,Carlsbad Unified,San Diego,4885 Kelly Drive,Carlsbad,CA,No,1,K-5,K-5,454.6568032560442
37683876070882,Active,No,Traditional,Elementary,Public,Solana Vista Elementary,Solana Beach Elementary,San Diego,780 Santa Victoria Avenue,Solana Beach,CA,No,1,K-3,K-3,452.2317692925004
49753586052369,Active,Yes,Traditional,Elementary - Intermediate/Middle/Junior High Combination,Public,Cali Calmecac Language Academy,Windsor Unified,Sonoma,9491 Starr Road,Windsor,CA,No,1,K-8,K-8,440.16136055978103
16639900116699,Active,Yes,Traditional,Elementary,Public,Frontier Elementary,Pioneer Union Elementary,Kings,1854 North Mustang Drive,Hanford,CA,No,1,K-5,K-5,438.7095567584888
56725460131698,Active,No,Traditional,High School,Public,Rancho Campana High,Oxnard Union High,Ventura,4235 Mar Vista Drive,Camarillo,CA,No,1,9-12,9-12,433.0436961891155
50755640107979,Active,No,Traditional,Elementary,Public,Sierra View Elementary,Oakdale Joint Unified,Stanislaus,1323 East J Street,Oakdale,CA,No,1,K-6,K-6,424.7616244456142
28662902837102,Active,No,Traditional,High School,Public,Saint Helena High,Saint Helena Unified,Napa,1401 Grayson Avenue,St. Helena,CA,No,1,9-12,9-12,407.09475013294855
50712826098297,Active,No,Traditional,Elementary,Public,George Eisenhut Elementary,Stanislaus Union Elementary,Stanislaus,1809 Sheldon Drive,Modesto,CA,No,1,K-6,K-6,403.5704370312617
42772060138370,Active,Yes,Traditional,Elementary - High Combination,Public,Olive Grove Charter - Lompoc,SBE - Olive Grove Charter - Lompoc,Santa Barbara,820 North H Street Second Floor,Lompoc,CA,No,1,K-12,K-12,385.2999998997817
51714646053391,Active,No,Traditional,Elementary,Public,King Avenue Elementary,Yuba City Unified,Sutter,630 King Avenue,Yuba City,CA,No,1,K-5,K-5,369.2448628119458
15634046009351,Active,Yes,Traditional,Intermediate/Middle/Junior High,Public,Cecil Avenue Math and Science Academy,Delano Union Elementary,Kern,1430 Cecil Avenue,Delano,CA,No,1,6-8,6-8,367.3385583402694
42750104230173,Active,No,Continuation School,High School,Public,Sierra Madre High (Continuation),Cuyama Joint Unified,Santa Barbara,4500 Highway 166,New Cuyama,CA,Yes,2,9-12,10-12,365.5801728411148
42750104231205,Active,No,Traditional,High School,Public,Cuyama Valley High,Cuyama Joint Unified,Santa Barbara,4500 Highway 166,New Cuyama,CA,Yes,2,9-12,9-12,365.5801728411148
56724476054977,Active,No,Traditional,Elementary,Public,Olivelands Elementary,Briggs Elementary,Ventura,12465 Foothill Road,Santa Paula,CA,No,1,K-4,K-4,357.43340407184184
54722560101857,Active,No,Traditional,Elementary - Intermediate/Middle/Junior High Combination,Public,Oak Grove Elementary,Visalia Unified,Tulare,4445 West Ferguson Avenue,Visalia,CA,No,1,K-8,K-8,353.66646900000296
10754086007090,Active,No,Traditional,Elementary,Public,Fipps Primary,Riverdale Joint Unified,Fresno,21320 South Feland,Riverdale,CA,No,1,K-3,K-3,347.2612732781262
50757396102743,Active,No,Traditional,Elementary,Public,Walter M. Brown Elementary,Turlock Unified,Stanislaus,1400 Georgetown Street,Turlock,CA,No,1,K-6,K-6,343.0436769460164
54722560116517,Active,No,Traditional,Elementary,Public,Manuel F. Hernandez,Visalia Unified,Tulare,2133 North Leila Street,Visalia,CA,No,1,P-6,K-6,335.79103967428426
42692296068902,Active,No,Traditional,Elementary,Public,Miguelito Elementary,Lompoc Unified,Santa Barbara,1600 West Olive Avenue,Lompoc,CA,No,1,K-6,K-6,332.15988471864625
50711755030135,Active,No,Traditional,High School,Public,Peter Johansen High,Modesto City High,Stanislaus,641 Norseman Drive,Modesto,CA,No,1,9-12,9-12,328.92254290457254
54722566054704,Active,No,Traditional,Elementary,Public,Annie R. Mitchell,Visalia Unified,Tulare,2121 East Laura Avenue,Visalia,CA,No,1,P-6,K-6,325.463679795894
58727360119362,Active,No,Traditional,Elementary,Public,Edgewater Elementary,Marysville Joint Unified,Yuba,5715 Oakwood Drive,Marysville,CA,No,1,K-6,K-6,320.8511487077217
30736506120141,Active,No,Traditional,Elementary,Public,Oak Creek Elementary,Irvine Unified,Orange,1 Dove Creek,Irvine,CA,No,1,K-6,K-6,318.11278204995506
39686356042444,Active,No,Traditional,Elementary - Intermediate/Middle/Junior High Combination,Public,Oak View Elementary,Oak View Union Elementary,San Joaquin,7474 East Collier Road,Acampo,CA,No,1,K-8,K-8,311.3074659949978
39685696095210,Active,No,Traditional,Elementary - Intermediate/Middle/Junior High Combination,Public,Mable Barron,Lincoln Unified,San Joaquin,6835 Cumberland Place,Stockton,CA,No,1,K-8,K-8,304.8897410087788
30666470109678,Active,No,Traditional,Elementary,Public,Lakeview Elementary,Placentia-Yorba Linda Unified,Orange,17510 Lakeview Avenue,Yorba Linda,CA,No,1,K-5,K-5,298.2568117482331
52714720134403,Active,Yes,Traditional,Intermediate/Middle/Junior High,Public,Lassen-Antelope Volcanic Academy (LAVA),Antelope Elementary,Tehama,1660 Monroe Street,Red Bluff,CA,No,1,5-8,5-8,287.8807241022826
16639176010425,Active,No,Traditional,Elementary,Public,Monroe Elementary,Hanford Elementary,Kings,300 Monroe Drive,Hanford,CA,No,1,K-6,K-6,287.30657003651146
28662660108605,Active,Yes,Traditional,Elementary - Intermediate/Middle/Junior High Combination,Public,Stone Bridge,Napa Valley Unified,Napa,1680 Los Carneros Way,Napa,CA,No,1,K-8,K-8,277.2054569598482
58105876069249,Active,No,Special Education School,Elementary - High Combination,Public,Yuba County Special Education,Yuba County Office of Education,Yuba,935 14th Street,Marysville,CA,No,1,P-12,K-12,261.83322254749913
25735936025894,Active,No,Traditional,Elementary,Public,Tulelake Basin Elementary,Tulelake Basin Joint Unified,Siskiyou,461 Second Street,Tulelake,CA,No,1,K-6,K-6,258.15984463029855
10621170111153,Active,No,Traditional,Elementary,Public,Reagan Elementary,Clovis Unified,Fresno,3701 Ashlan Avenue,Clovis,CA,Yes,3,K-6,K-6,249.8588040000043
10621171030683,Active,No,Traditional,High School,Public,Clovis East High,Clovis Unified,Fresno,2940 Leonard Avenue,Clovis,CA,Yes,3,9-12,9-12,249.8588040000043
10621176109243,Active,No,Traditional,Elementary,Public,Red Bank Elementary,Clovis Unified,Fresno,1454 Locan Avenue,Clovis,CA,No,1,K-6,K-6,249.8588040000043
